gene,protein,r1,r2,p1,p2,Class.pr
ZAP1,ENO2,0.3591123976330372,-0.112045014731795,0.74297523758377,0.705157378414623,No effect
ZAP1,FAS1,-0.18408113581119895,-0.083462684224177,0.89671937872651,0.87297600601492,No effect
ZAP1,FAS2,-0.33941941305445517,-0.156087214209071,0.882571411959645,0.615749137340456,No effect
ZAP1,HTB2,-0.2572996403073059,-0.241994453252875,0.7670630694528933,0.531513428581292,No effect
ZAP1,RNR2,0.3541868953073788,0.142624635958364,0.8057895150636869,0.421618474870661,No effect
ZAP1,RPL9A,0.23627526464083196,0.280862513277526,0.6874675406560113,0.0485849793591479,No effect
ZAP1,SSA1,0.19733536515202182,-0.235874074536395,0.884154959438736,0.405859826846274,No effect
ZAP1,TDH1,0.4081953502500593,-0.194680812709628,0.402309349226409,0.439551159325916,No effect
ZAP1,TDH2,-0.18969220190273234,-0.159528285226594,0.920129382882791,0.70158204625227,No effect
ZAP1,TDH3,-0.14021185064276148,-0.109417636120846,0.9010919300405122,0.788025216773054,No effect
ZAP1,YHB1,0.7633115862264184,0.147209635299549,0.11513192790422141,0.773990165001138,No effect
CBF1,ENO2,-0.33549262585808437,0.268224227303706,0.7040110793639265,0.188485002357659,No effect
CBF1,FAS1,-0.3977598437561694,0.553569907585538,0.7404487323884329,0.0285338637407635,Study 2 only
CBF1,FAS2,0.3556026178121979,-0.053776948767549,0.9423776918173347,0.900125230317577,No effect
CBF1,HTB2,-0.6114039454038688,0.288036570879272,0.3427444834244494,0.421474397916005,No effect
CBF1,RNR2,-0.22412647552400677,-0.147024502162756,0.8992758889898385,0.401181503942792,No effect
CBF1,RPL9A,-0.5129391740800766,-0.0929367792286066,0.25949617170943645,0.685533263985876,No effect
CBF1,SSA1,0.6504184753796559,-0.0417440289914292,0.48748386190550314,0.93101953888271,No effect
CBF1,TDH1,0.47210539063694473,-0.227546077039315,0.7187407855941271,0.332969993188016,No effect
CBF1,TDH2,1.2375602884295172,0.231049542172464,4.3299500880376716e-7,0.520169466252995,Study 1 only
CBF1,TDH3,-0.07738146086989893,-0.627819541444665,0.9010919300405122,0.00177671979516533,Study 2 only
CBF1,YHB1,0.43415988417028767,-0.0262626362015855,0.6959055460098824,0.970153140607462,No effect
HIR3,ENO2,0.20574116791660688,-0.0582976089844392,0.8729260387832348,0.872249962247606,No effect
HIR3,FAS1,0.5174904515880272,0.0111921946191649,0.7357823314898239,0.98638898436255,No effect
HIR3,FAS2,0.5051389311559045,0.0789515571299003,0.767410757034611,0.841072976345893,No effect
HIR3,HTB2,-1.1434235310556733,0.0488726042767287,0.012733099841680523,0.936358046858259,Study 1 only
HIR3,RNR2,-0.4947674028141244,-0.064848324843854,0.7569147380303796,0.788877156219614,No effect
HIR3,RPL9A,-0.747481618425144,-0.0188738014353615,0.1399835005313591,0.95490665541059,No effect
HIR3,SSA1,-0.5242655500593052,-0.75108143571958,0.8557980943550242,3.58487749514547e-5,Study 2 only
HIR3,TDH1,0.33111945227048656,-0.198670678540812,0.7779155345936571,0.428512178373633,No effect
HIR3,TDH2,-0.5878003091396287,-0.0468221430405527,0.6115914821795077,0.934667867870874,No effect
HIR3,TDH3,0.43655701302509425,0.29783875140284,0.8465973054398374,0.276333401289144,No effect
HIR3,YHB1,0.35445387279996954,0.0430152472215271,0.6928441582932261,0.948961718970112,No effect
ASH1,ENO2,0.025546655216032315,-0.197586896650139,0.9347763502769241,0.403993981637358,No effect
ASH1,FAS1,0.011663006870052115,-0.170602689705741,0.9003483228857104,0.686794314816877,No effect
ASH1,FAS2,-0.2141332242879189,-0.349925284389377,0.9835550970677007,0.111105166911612,No effect
ASH1,HTB2,0.30837051855467595,-0.211991940906738,0.40381098670772975,0.60760197938792,No effect
ASH1,RNR2,-0.04309921747697663,-0.078000091558467,0.899374302359306,0.73271885695198,No effect
ASH1,RPL9A,-0.04172363380248481,-0.0743633665409886,0.6898236840891446,0.766444586632054,No effect
ASH1,SSA1,-0.2297113208368585,-0.0425775996594746,0.7361497541818925,0.929907253206773,No effect
ASH1,TDH1,-0.5585880460104654,-0.0065411875860272,0.16603472201500327,0.989191993256795,No effect
ASH1,TDH2,0.08309638153082487,-6.72322753643012e-4,0.9445493199674018,0.999174120090068,No effect
ASH1,TDH3,0.18827750631767012,0.232631883258347,0.9010919300405122,0.448596635071117,No effect
ASH1,YHB1,-0.003574302431248505,-0.0979001174713055,0.9536692002109531,0.866090624964407,No effect
ABF1,ENO2,-0.2103303816922426,-0.390687011931665,0.8127870555660034,0.0569443349997227,No effect
ABF1,FAS1,0.13534826926403373,-0.898617932367117,0.89671937872651,0.00486065369854669,Study 2 only
ABF1,FAS2,-0.048334065068045495,-1.05682822401709,0.9957617939713213,0.00922176064762686,Study 2 only
ABF1,HTB2,0.02985142384814408,-0.926679284295463,0.8431987676296187,0.0198002668758033,Study 2 only
ABF1,RNR2,0.056974935256712225,-0.158312564496303,0.899374302359306,0.588511979482077,No effect
ABF1,RPL9A,0.026454155292600978,-0.214330054771043,0.7072843340830732,0.522803622065545,No effect
ABF1,SSA1,0.13231488630348662,0.141212794546908,0.8629547754923409,0.696728197770816,No effect
ABF1,TDH1,0.004255832909475199,-0.206861807198717,0.8591612343849726,0.41702413428232,No effect
ABF1,TDH2,0.03816060220622868,-0.531131827816859,0.959198802179204,0.0418003068316127,Study 2 only
ABF1,TDH3,-0.13047400580356958,-0.733543001892736,0.9010919300405122,0.104197404073565,No effect
ABF1,YHB1,0.01632707331185889,-0.278920008475263,0.952050066305024,0.284091851846863,No effect
STB6,ENO2,-0.3082857732399655,-0.125105979980856,0.7862021501871322,0.663206795278918,No effect
STB6,FAS1,-0.16817680902957188,-0.136465478895231,0.8992092772273634,0.765496304335731,No effect
STB6,FAS2,-0.219693385055805,-0.00698007865909205,0.9863048109504592,0.989349898106263,No effect
STB6,HTB2,0.43456780768523756,-0.0300872984032964,0.4768536137812394,0.963122228223058,No effect
STB6,RNR2,-0.3210377502717431,0.13931536119201,0.8073397717515692,0.441459845992197,No effect
STB6,RPL9A,-0.16372366037943745,0.119498158539723,0.7184636954827438,0.56895277937,No effect
STB6,SSA1,0.34476174170910795,-0.184691607263471,0.8894957743700888,0.562299704657476,No effect
STB6,TDH1,-0.3015557833360325,-0.211285891829475,0.83003915030753606,0.388871050932097,No effect
STB6,TDH2,0.3174164202050248,-0.193839361524056,0.9116093899996982,0.619531659568207,No effect
STB6,TDH3,-0.3078884586132905,0.182299366979163,0.8853551246709411,0.593067452079408,No effect
STB6,YHB1,0.5417623800169997,-0.103238537584849,0.7593474415064755,0.857102191600534,No effect
MSN4,ENO2,0.2263165946723487,-0.285721116211983,0.8778964849175108,0.153311652098848,No effect
MSN4,FAS1,0.09678264424971794,-0.148193734542714,0.8992092772273634,0.738998278312076,No effect
MSN4,FAS2,0.38192897144134536,-0.115210726404721,0.8665658599129646,0.742623572927464,No effect
MSN4,HTB2,-0.38330351490510073,-0.184458756921945,0.6213101301317614,0.672061990334778,No effect
MSN4,RNR2,0.28817747891244927,-0.0567180291227121,0.873348727697297,0.822929015373325,No effect
MSN4,RPL9A,0.33331246846132756,-0.00458199675886597,0.28102169762724044,0.989971612544038,No effect
MSN4,SSA1,0.21915727270432345,-0.0165955348235271,0.8625749082685745,0.97521793719123,No effect
MSN4,TDH1,-0.6205485516175638,-0.146564227291072,0.6118716422065017,0.609944698306905,No effect
MSN4,TDH2,-0.0852993596942764,-0.213598624903027,0.9519977227931192,0.569048709390374,No effect
MSN4,TDH3,0.310820286228534,0.209885242579235,0.900950062914276,0.513390120909233,No effect
MSN4,YHB1,0.18553950878272418,-0.116553869783778,0.8981323646314735,0.83373006119292,No effect
PHD1,ENO2,-0.24605701352751122,-0.069281295177552,0.7040110793639265,0.887290208804461,No effect
PHD1,FAS1,0.19543221819777992,-0.245373478116306,0.8475646233864437,0.190945325453844,No effect
PHD1,FAS2,0.19633737712565483,-0.236822610788935,0.9835550970677007,0.419011294727357,No effect
PHD1,HTB2,-0.009739938047213738,-0.292369027301001,0.8497651630830051,0.0789486883513286,No effect
PHD1,RNR2,-0.024285150920390332,0.0173689261539673,0.9136999700733112,0.971645073194279,No effect
PHD1,RPL9A,0.12468372823330799,-0.0243745868661895,0.5738587442966011,0.9398886140548,No effect
PHD1,SSA1,-0.13599295412768012,0.0262966972696708,0.8577054517498273,0.96965876154501,No effect
PHD1,TDH1,-0.09023176775670395,0.0466041305444987,0.81651775692281,0.9468600998481,No effect
PHD1,TDH2,0.007833832807056192,-0.295661249317151,0.9625017536238405,0.191765705616433,No effect
PHD1,TDH3,0.16903335228141048,-0.248474023723394,0.9010919300405122,0.161143275563475,No effect
PHD1,YHB1,-0.09855810995182196,-0.269334113673221,0.9238178548108203,0.22645907460845,No effect
RGT1,ENO2,0.16563867554412384,-0.125408672012175,0.8778964849175108,0.764190579902216,No effect
RGT1,FAS1,0.3234876066237271,-0.421157189252226,0.8634245515858252,0.0124289399023655,No effect
RGT1,FAS2,-0.3030449132509592,-0.353321500462571,0.9739304838619184,0.166405470494554,No effect
RGT1,HTB2,-0.5567775354763931,-0.480452851470693,0.30424516836056825,0.00245430125560117,No effect
RGT1,RNR2,0.5030087241487226,-0.0141336403792713,0.7144566562838557,0.977275803402397,No effect
RGT1,RPL9A,0.6356065380862623,-0.125380163588906,0.28765783450700755,0.550908414707921,No effect
RGT1,SSA1,-0.7328434821592318,0.10684079005438,0.7741359671496252,0.847567312350206,No effect
RGT1,TDH1,0.506031515985711,-0.149529110147546,0.5921374274316247,0.784650883418774,No effect
RGT1,TDH2,-0.3898319097933309,-0.546445989740041,0.667268161864258,0.00701249584411978,Study 2 only
RGT1,TDH3,0.2760490562000774,-0.233095310495068,0.9010919300405122,0.197425178812402,No effect
RGT1,YHB1,0.5127989599675306,-0.458599600615432,0.23188549910582948,0.0200792912493997,No effect
IXR1,ENO2,-0.6370276402689696,0.307828996547858,0.4097126762698666,0.110618109387583,No effect
IXR1,FAS1,-0.38111915994690604,0.320122785941458,0.8532310041460445,0.322181600899464,No effect
IXR1,FAS2,-0.06160585183423484,-0.26259112476565,0.9957617939713213,0.291937963449027,No effect
IXR1,HTB2,0.4837167157370459,0.364242038391698,0.5550458475042653,0.260839896297442,No effect
IXR1,RNR2,-0.07579612288624415,-0.0130504624069952,0.899374302359306,0.967839688580153,No effect
IXR1,RPL9A,0.3279714000924505,0.020509374340014,0.5622235848463758,0.950501862584373,No effect
IXR1,SSA1,0.1321792475066252,0.0526040432119865,0.9025379286680918,0.909638349333701,No effect
IXR1,TDH1,-0.49645101871478614,-0.230432362701905,0.7482630084688913,0.326754084626046,No effect
IXR1,TDH2,-0.3890909396559157,0.395437490169073,0.8340637336816608,0.163051784475573,No effect
IXR1,TDH3,0.5784232028614203,-4.02471338346913,0.5084864835600522,1.40423614446217e-70,Study 2 only
IXR1,YHB1,-1.001370526292197,-0.244335534051198,9.525489768170834e-4,0.566725753272465,Study 1 only
SPT23,ENO2,0.2374507363133075,0.0807441354857621,0.867317866017112,0.808042803891946,No effect
SPT23,FAS1,-1.1983648019151039,-0.0345422825427533,5.1454128924947074e-9,0.954889952970795,Study 1 only
SPT23,FAS2,-1.1698792549954364,-0.0435982289007804,1.2631539800003172e-4,0.92234570045399,Study 1 only
SPT23,HTB2,-0.4587974913781246,0.179009342591357,0.5239855340178864,0.683273341681349,No effect
SPT23,RNR2,0.4918519237049242,-0.109169156496687,0.6486236332929883,0.585936117482164,No effect
SPT23,RPL9A,-0.14234017947009425,-0.115217733704197,0.7004099521522553,0.58723445129909,No effect
SPT23,SSA1,0.7470408794945037,-0.11647166238028,0.3110098473215371,0.75758387219225,No effect
SPT23,TDH1,-0.524776651597759,-0.0852109541676464,0.6346938556399029,0.805923429190026,No effect
SPT23,TDH2,0.40491585376993866,0.0509315748979924,0.6245079280292721,0.927807287278172,No effect
SPT23,TDH3,0.06524884537484053,0.420125652889873,0.9010919300405122,0.0732226344770463,No effect
SPT23,YHB1,0.37822512306218986,-0.116493568552225,0.49112297036326324,0.833256625274967,No effect
PUT3,ENO2,-0.2480434250954499,-0.150781288278608,0.8252293623000827,0.701655344039247,No effect
PUT3,FAS1,0.4334396808886087,-0.36475542293513,0.6634638592207049,0.0329614787290932,No effect
PUT3,FAS2,0.31012661723763296,-0.37144460134921,0.9341684305230041,0.1400997925685,No effect
PUT3,HTB2,0.411210958922711,-0.442203523091398,0.6995451753853279,0.00525257028290265,No effect
PUT3,RNR2,0.3549848586610278,-0.109398963656257,0.8631375463281619,0.755101054151408,No effect
PUT3,RPL9A,0.3567093303495993,-0.210730845920277,0.45715333801924507,0.22615516648828,No effect
PUT3,SSA1,0.6269868628211532,0.150759215597668,0.26169600939635107,0.764273810164798,No effect
PUT3,TDH1,-0.16533080370303305,-0.0793523567773685,0.8254545451956208,0.901438935443238,No effect
PUT3,TDH2,0.40726737967496357,-0.493409271077158,0.501457653113554,0.0154285925110023,No effect
PUT3,TDH3,0.06968513217465705,-0.238833879874793,0.9010919300405122,0.183213515539777,No effect
PUT3,YHB1,0.439401833269386,-0.393374145060527,0.8066199131021027,0.0512064452024581,No effect
DAL80,ENO2,-0.09956596271843833,0.0652425992426676,0.9213867756512546,0.853367109260669,No effect
DAL80,FAS1,0.19147146456208422,0.149098295887304,0.89671937872651,0.736001426839528,No effect
DAL80,FAS2,0.6789455047062184,0.0323803913076891,0.6383404121849907,0.944979120891096,No effect
DAL80,HTB2,0.9717938431308388,0.150123956310141,0.08647874874942939,0.747816794340144,No effect
DAL80,RNR2,-0.5932975078163327,0.0219100531280061,0.7611751612042348,0.943186937278545,No effect
DAL80,RPL9A,0.2798211706232,-0.0347343384298424,0.49672960786908804,0.908762167811361,No effect
DAL80,SSA1,-0.08415185621604163,0.100769778482891,0.8983428171002298,0.799210031399211,No effect
DAL80,TDH1,-0.2996547344377326,-0.0998410954790319,0.7490591762350166,0.761659256072023,No effect
DAL80,TDH2,-0.1429682643279051,0.292083612345098,0.9434794706869785,0.37003678975001,No effect
DAL80,TDH3,-0.46485664961400736,0.352129220706606,0.8551197510981673,0.164326200761738,No effect
DAL80,YHB1,-0.10124724311958656,0.149035632759588,0.9351850658293485,0.771338540996185,No effect
CAF4,ENO2,0.2614491795674887,0.204511923276325,0.6456438708899739,0.383554632022245,No effect
CAF4,FAS1,0.13248832749480655,0.00723661986471921,0.89671937872651,0.991473975243394,No effect
CAF4,FAS2,0.305304474719079,-0.15617389045469,0.9500013031914962,0.620736083483009,No effect
CAF4,HTB2,-0.14071827752194208,-0.269335784721461,0.819372353392512,0.472471340926014,No effect
CAF4,RNR2,0.12018742512880415,-0.0141456317343541,0.899374302359306,0.965193502321372,No effect
CAF4,RPL9A,0.100672393362348,0.0135070988280721,0.6974442945924154,0.968862349127078,No effect
CAF4,SSA1,0.12572686477999934,-0.00673274423487835,0.8942855008004571,0.990435562167098,No effect
CAF4,TDH1,0.23010104376938922,-0.144000887279567,0.8147835520708403,0.620637736700118,No effect
CAF4,TDH2,0.38776452373562087,-0.0627546576083718,0.2920799573381446,0.90838836572316,No effect
CAF4,TDH3,0.39495309665810147,-0.00686072047036235,0.8465973054398374,0.990686847823902,No effect
CAF4,YHB1,0.10804146909051196,0.016817782329737,0.9169535468394026,0.98156652179595,No effect
BAS1,ENO2,-0.2126533609827972,-0.0866401952624048,0.8279663498913725,0.790644080916956,No effect
BAS1,FAS1,0.3686758138246152,0.74578026797523,0.7404487323884329,0.00117329799151588,Study 2 only
BAS1,FAS2,-0.38344195249327945,0.10910316820773901,0.8213113893160183,0.760178999306437,No effect
BAS1,HTB2,0.2848482405445514,0.389047255438391,0.6226629128160257,0.217408731178951,No effect
BAS1,RNR2,0.3601544366494914,0.156210127211578,0.7187410636574427,0.363918671927735,No effect
BAS1,RPL9A,-0.5248973783309796,0.0264296624984648,0.30483587139711,0.93421866158854,No effect
BAS1,SSA1,-0.2104909825697973,-0.712751784185181,0.8953606869199141,1.14034172812581e-4,Study 2 only
BAS1,TDH1,-0.3757226380365834,-0.221205178924726,0.7472760688358874,0.357153935774503,No effect
BAS1,TDH2,-0.35732337920993873,0.440065070310926,0.7608610859461075,0.105324792258048,No effect
BAS1,TDH3,0.3087791398772954,0.195448484936239,0.853647614894215,0.555143552550329,No effect
BAS1,YHB1,0.2606773432531255,0.629442380540438,0.850155716570072,0.0259468068649309,Study 2 only
SIR1,ENO2,-0.20325645298062406,-0.103214372982336,0.9037340086353607,0.735068185759128,No effect
SIR1,FAS1,0.4291753865575483,0.0398031721680157,0.8251465043931425,0.946858369577983,No effect
SIR1,FAS2,0.995147528750766,-0.0158270399635159,0.8376624932017148,0.974760198206244,No effect
SIR1,HTB2,0.3742008241465379,-0.0320726161885176,0.7246567287375425,0.96010294798386,No effect
SIR1,RNR2,-0.4287227303511385,0.0083069579479087,0.8705319643181834,0.98016301723375,No effect
SIR1,RPL9A,0.24523191908611497,-0.0612655547009754,0.5674990264469676,0.816723615286306,No effect
SIR1,SSA1,0.11333354134978481,0.0126901655213087,0.9051857349305376,0.981230373069111,No effect
SIR1,TDH1,-0.43155935097017767,0.063951824935813,0.7161829202191956,0.864005716325455,No effect
SIR1,TDH2,0.5493133383577822,0.110912466299224,0.6383282355375706,0.813717747181666,No effect
SIR1,TDH3,0.11347031951324459,0.128123593516225,0.9010919300405122,0.739715941624624,No effect
SIR1,YHB1,0.6172838974042129,-0.00205613592663328,0.5077237412924646,0.997821965061906,No effect
PPR1,ENO2,-0.525236131507424,0.28048672961202,0.7295231214323964,0.162690206845459,No effect
PPR1,FAS1,-2.1305323912906764,0.0104056771638758,0.0015578522870928228,0.98737300351313,Study 1 only
PPR1,FAS2,-0.5109413852280609,-0.117984278731446,0.5320486445344145,0.733732256026885,No effect
PPR1,HTB2,-0.4363873411240499,0.0537496494184383,0.7499978904911156,0.92886484249928,No effect
PPR1,RNR2,-0.24257448000408638,0.15351342154077,0.8988962615440819,0.374152778530239,No effect
PPR1,RPL9A,0.11909895230486654,0.165660979160376,0.6659848879054758,0.360298195762328,No effect
PPR1,SSA1,0.7663648279048745,-0.113990690725436,0.11074729885429554,0.764325811350839,No effect
PPR1,TDH1,1.1403005530908557,-0.129386646686879,0.002050270151063205,0.666817887047715,Study 1 only
PPR1,TDH2,0.9062629318124369,0.0326891689133055,0.011846046121785749,0.956422020612771,Study 1 only
PPR1,TDH3,0.8513586071163383,0.225832316479347,0.6024939298602633,0.466068159726455,No effect
PPR1,YHB1,-0.5626827792045642,-0.060263721448255,0.39455207904649164,0.9247727844836,No effect
RIC1,ENO2,0.42457358918397836,0.094399247933014,0.7444341437713877,0.763959373496909,No effect
RIC1,FAS1,-0.20875867766766235,-0.351065574118959,0.8895849847885551,0.254495928379009,No effect
RIC1,FAS2,-0.30137587668679694,-0.14863066976101,0.9423776918173347,0.639420757230779,No effect
RIC1,HTB2,0.7318507677217885,-0.476783350933512,0.04379180584300583,0.094956092057274,Study 1 only
RIC1,RNR2,0.4624138954734201,0.128757575744371,0.3552065268238414,0.488004741087388,No effect
RIC1,RPL9A,0.19741304397823264,0.161011475695781,0.6115704381389686,0.377721155600137,No effect
RIC1,SSA1,0.3924401602066751,-0.564240421889743,0.7690397928127044,0.00403962797157574,Study 2 only
RIC1,TDH1,0.5786817548902494,-0.32995501253331,0.4182432300490631,0.09663870146813,No effect
RIC1,TDH2,0.3498197286345929,-0.518319118471078,0.8035992671860257,0.0391631618701607,Study 2 only
RIC1,TDH3,-0.11584472930350818,-1.18939269622239,0.9010919300405122,2.33035822452818e-11,Study 2 only
RIC1,YHB1,-0.16494550472112,-0.55662203120269,0.8981323646314735,0.0587015787479581,No effect
CHA4,ENO2,0.28124017024919884,0.163599950307082,0.7537891796978069,0.529332269438875,No effect
CHA4,FAS1,-0.19218737409521397,0.341315931839516,0.8963830675004308,0.284360979286012,No effect
CHA4,FAS2,0.12077458345142983,0.118481967224159,0.9886008371553309,0.735844825571919,No effect
CHA4,HTB2,-0.35317382299802785,0.0116417219160125,0.5239565384317124,0.986585174888972,No effect
CHA4,RNR2,0.5098681206101976,0.0949640331588877,0.6765360792472839,0.658866823581701,No effect
CHA4,RPL9A,-0.686040207378887,0.0417914947093554,0.0048467833305163065,0.88763647032065,Study 1 only
CHA4,SSA1,-0.26879161181728595,-0.108104746449204,0.8223758048039352,0.783220796702612,No effect
CHA4,TDH1,0.4256286191895822,-0.188874237371612,0.5465993367409696,0.468634845613346,No effect
CHA4,TDH2,-0.4426701147689338,0.0274188840766989,0.5769160571645187,0.964429645503671,No effect
CHA4,TDH3,0.16924689855340883,0.059475455371381,0.9010919300405122,0.902204546883207,No effect
CHA4,YHB1,0.16252777116420045,0.0332373810357599,0.8739496709609068,0.962127457902856,No effect
HOG1,ENO2,0.16692364818071936,0.150518407206163,0.9113608147360355,0.570806255584364,No effect
HOG1,FAS1,-0.28047843816788387,-0.290595444853687,0.8868105634798743,0.389352260196752,No effect
HOG1,FAS2,-0.35715594423701236,-0.075587446775352,0.8478349155411261,0.849430148656442,No effect
HOG1,HTB2,-0.18787229098056618,-0.168397117942176,0.807123692935413,0.707263203779326,No effect
HOG1,RNR2,0.4304345751030852,-0.174001814518713,0.5916488191880428,0.286273383641526,No effect
HOG1,RPL9A,0.4014107279029549,-0.0383421877673944,0.37538635151072547,0.897471460021844,No effect
HOG1,SSA1,0.6725917249741411,-0.310781952740359,0.7567771199954317,0.216576335335207,No effect
HOG1,TDH1,0.3958233222078613,-0.0296606288888027,0.7634677996308307,0.945352496076237,No effect
HOG1,TDH2,-0.6056322458993241,-0.255197819731754,0.3497491611300328,0.460516633053959,No effect
HOG1,TDH3,-0.3637906877307709,0.100081084097676,0.900950062914276,0.811901998777196,No effect
HOG1,YHB1,0.9370575187484734,-0.336345957936961,0.0022706090511192215,0.36440887364569,Study 1 only
ACE2,ENO2,0.14657945643259496,-0.0841670490970382,0.9033410533360744,0.868104661140498,No effect
ACE2,FAS1,0.35074982462523596,-0.5708526364334,0.703050348375232,0.00147750840322081,Study 2 only
ACE2,FAS2,-0.055312085378483006,-0.521930351664539,0.9957617939713213,0.0386418626485466,Study 2 only
ACE2,HTB2,-0.1927359251077248,-0.729846764225243,0.6903697471809929,4.02551804051703e-5,Study 2 only
