gene,protein,r1,r2,p1,p2,Class.pr
ACO2,TDH2,-0.28390327973858237,-0.170175916623748,0.8494603581988337,0.595816226064374,No effect
ACO2,TDH3,-0.6049132671686902,-0.109290834640291,0.5554864140371624,0.563786928623644,No effect
ACO2,YHB1,-0.38256800723042506,0.00128619406186914,0.4886662870754563,0.996125677325692,No effect
ATP12,ENO2,0.30425746007773863,0.0676324473958871,0.7955152372617449,0.179837477633934,No effect
ATP12,FAS1,0.24985289059203528,-0.241534736778597,0.8868105634798743,0.00911936559878854,No effect
ATP12,FAS2,0.35887969007934645,-0.19567908655808,0.9835550970677007,0.00898785853641824,No effect
ATP12,RNR2,0.31663100231288116,0.455372296805034,0.8820449545401895,0.0777523668058564,No effect
ATP12,RPL9A,0.3449930120334638,-0.471270167438618,0.47181010231435216,0.0211429549579801,No effect
ATP12,SSA1,0.8266445439766705,0.882679368234101,0.3977425398203636,0.0288113148204654,Study 2 only
ATP12,TDH1,0.11899052021715903,2.62581010867103,0.8345371266216892,0.0282464162387019,Study 2 only
ATP12,TDH2,0.3888701766037816,0.656071594512554,0.7717706948199722,0.00260157241689821,Study 2 only
ATP12,TDH3,0.32079418518761504,0.191972512577756,0.885442991850608,0.00312689250018453,No effect
ATP12,YHB1,-0.37120498310509636,-0.789401542364114,0.6818489656597995,0.00284124609825193,Study 2 only
MDV1,ENO2,-0.3625977568280062,-0.130988607897613,0.5622838347539596,0.0784844712943891,No effect
MDV1,FAS1,-0.0693186735278453,-0.00312577956763249,0.89671937872651,0.953610699418303,No effect
MDV1,FAS2,0.2338005268718086,-0.0532381598167007,0.9835550970677007,0.214673242449841,No effect
MDV1,RNR2,0.07709148447618167,-0.0387085134693592,0.899374302359306,0.63339962052149,No effect
MDV1,RPL9A,-0.18728728411416196,0.00169504887325189,0.5279817933957454,0.982618529830092,No effect
MDV1,SSA1,-0.15646160669674622,0.2389603113254,0.8522576979105804,0.0403375048227823,No effect
MDV1,TDH1,0.1824662501146692,-0.0622233361680387,0.758743766628363,0.861853892128422,No effect
MDV1,TDH2,0.15819706161469005,-0.105174608392993,0.9334641150882559,0.458712386893571,No effect
MDV1,TDH3,0.16734710740558276,-0.0507860225314332,0.9010919300405122,0.447327524980072,No effect
MDV1,YHB1,-0.12486967316894165,-0.253680686306971,0.9071459949151065,0.131145818425462,No effect
MEF2,ENO2,0.19372899696949886,0.0112751828008015,0.8303572643818582,0.907156572271311,No effect
MEF2,FAS1,-0.24035708734647104,-0.177326685071304,0.8797761686344712,0.0101699727152599,No effect
MEF2,FAS2,-0.32489120151358103,-0.276369462365778,0.8581304233083766,0.210507747562431,No effect
MEF2,RNR2,0.3444754234378934,0.230557438801245,0.7569147380303796,0.0640179657364301,No effect
MEF2,RPL9A,-0.47669477717282394,-0.337688454717778,0.062137353388930866,0.139530253778582,No effect
MEF2,SSA1,-0.47258353339602993,0.435757873318661,0.59945056976192,0.202055803259864,No effect
MEF2,TDH1,0.3248606830085133,0.926223797189813,0.7600986275009983,0.00592630588200145,Study 2 only
MEF2,TDH2,0.34375991126790745,0.377896714442553,0.7793047356016466,0.283570901608705,No effect
MEF2,TDH3,-0.3522317729534046,0.0602034289458544,0.8145397571573947,0.761409188913243,No effect
MEF2,YHB1,0.24150223398099768,-0.490125608887617,0.7770095667861229,0.117494942583206,No effect
IML2,ENO2,-0.9321660136688492,0.0507779541862377,0.3968936399728069,0.597588274918592,No effect
IML2,FAS1,-0.5105016650562345,-0.0335797328086045,0.4401607131943577,0.738758605045271,No effect
IML2,FAS2,-0.20995317013372602,-0.0564840259686719,0.9835550970677007,0.374257285576558,No effect
IML2,RNR2,-0.3242183170192933,-0.020016068194856,0.7970817517623404,0.879169788419887,No effect
