gene,protein,r1,r2,p1,p2,Class.pr
SIR3,ENO2,0.24308409,0.0955394553722048,0.509647,0.761351539098245,No effect
SIR3,FAS1,-0.073174685,0.246046320594745,0.61409,0.498198577287809,No effect
SIR3,FAS2,0.020967942,0.280909200510533,0.919799,0.244543261803724,No effect
SIR3,HTB2,-0.1165825,0.201951669348569,0.453185,0.62993704106224,No effect
SIR3,RNR2,-0.1059762,-0.0952969151036282,0.221665,0.65253746236328,No effect
SIR3,SSA1,0.11946242,0.0898213362829369,0.782914,0.82667336512524,No effect
SIR3,TDH1,0.15226131,-0.0200209170627265,0.752858,0.96459389204565,No effect
SIR3,TDH2,0.26458447,0.0886943058710224,0.501726,0.859754186863796,No effect
SIR3,TDH3,-0.013621105,0.27440345664814,0.986096,0.334054527779285,No effect
SIR3,YHB1,0.25268208,0.366268710505087,0.138262,0.30470824054988,No effect
LEU3,ENO2,-0.0018391653,0.111495291852972,0.997947,0.708391396450892,No effect
LEU3,FAS1,0.20416576,0.0896946150964094,0.0180725,0.861778408773818,No effect
LEU3,FAS2,0.051831463,-0.0547608782015755,0.752237,0.898287887839038,No effect
LEU3,HTB2,-0.067837511,0.0648581526640982,0.629835,0.911109534398344,No effect
LEU3,RNR2,0.027974979,-0.0263031002118302,0.899691,0.929851185996704,No effect
LEU3,SSA1,-0.59735858,0.166968282965665,4.80472e-5,0.613957274041694,Study 1 only
LEU3,TDH1,-0.20663511,0.0983341886468368,0.465453,0.766322226096641,No effect
LEU3,TDH2,-0.036224051,0.0866730948216516,0.957459,0.863785466527692,No effect
LEU3,TDH3,-0.18025171,0.152743384858789,0.623026,0.674884461964936,No effect
LEU3,YHB1,0.037803898,-0.007119237941006,0.942064,0.992459420666948,No effect
CAC2,ENO2,-0.057310599,0.150827331450245,0.73544,0.57126810953424,No effect
CAC2,FAS1,-0.22826313,-0.249035208654714,2.33203e-4,0.492510297063588,No effect
CAC2,FAS2,-0.13519936,0.286035634247114,0.0229339,0.234066898501061,No effect
CAC2,HTB2,-0.42051474,-0.434530138113585,7.28425e-14,0.147500524853116,No effect
CAC2,RNR2,0.6224525,-0.230087900688195,1.20605e-26,0.110940031541785,Study 1 only
CAC2,SSA1,0.37915514,-0.471852461690341,0.00359658,0.0254061903781534,No effect
CAC2,TDH1,-0.065574083,-0.171478485300468,0.697607,0.523362128729671,No effect
CAC2,TDH2,0.28871292,-0.365501128460453,0.0648388,0.215550195742988,No effect
CAC2,TDH3,0.19496955,-0.119242454465519,0.238697,0.764863420228238,No effect
CAC2,YHB1,0.8917147,-0.48371434881052,1.14522e-14,0.125323591212799,Study 1 only
ARG81,ENO2,-0.010952572,-0.0632222016722429,0.999968,0.859330157237278,No effect
ARG81,FAS1,0.052290679,0.0633196479351941,0.986594,0.909440406932063,No effect
ARG81,FAS2,0.11894439,0.0629633187351925,0.737286,0.8799451679497,No effect
ARG81,HTB2,0.0045085832,-0.100054182661489,0.999968,0.85049467964284,No effect
ARG81,RNR2,0.012239694,0.162755645205013,0.999389,0.335248821539682,No effect
ARG81,SSA1,0.1620811,0.149247961243466,0.961771,0.667457482648146,No effect
ARG81,TDH1,0.025142221,-0.260549009086981,0.999389,0.242329079903463,No effect
ARG81,TDH2,-0.1288203,-0.0704317942412236,0.985793,0.894511110175663,No effect
ARG81,TDH3,-0.0013726558,0.426944854635693,0.999968,0.0679240225574832,No effect
ARG81,YHB1,-0.0089580361,-0.0287105794285749,0.999968,0.96731388557348,No effect
WAR1,ENO2,0.1131804,0.168124358736475,0.730123,0.51090270701568,No effect
WAR1,FAS1,-0.070939244,0.0952951806545655,0.596493,0.852518938337607,No effect
WAR1,FAS2,-0.013408489000000001,0.0228156701978312,0.944263,0.96300476144399,No effect
WAR1,HTB2,-0.033184176,0.0768496611526943,0.843742,0.892199518540472,No effect
WAR1,RNR2,-0.083489725,-0.0360473073777155,0.46398,0.898985333043705,No effect
WAR1,SSA1,0.25775894,0.160728197958272,0.226248,0.63588736963746,No effect
WAR1,TDH1,-0.099356893,-0.0550228772288518,0.779364,0.888026858023534,No effect
WAR1,TDH2,-0.06620682,0.0170832393156706,0.882243,0.978505483023426,No effect
WAR1,TDH3,0.01799315,0.162675200751278,0.972971,0.65067227188989,No effect
WAR1,YHB1,0.34799441,-0.0236107578074156,0.0257918,0.973716036847747,No effect
GAL80,ENO2,-0.31289451,0.28249717403336,0.290759,0.15840277930479,No effect
GAL80,FAS1,0.0051412496,-0.0117639083055116,0.990335,0.98569603827399,No effect
GAL80,FAS2,-0.042826807,-0.220616032896323,0.841004,0.41280777754819997,No effect
GAL80,HTB2,0.023993369,0.0737447452196397,0.934483,0.89653281605886,No effect
GAL80,RNR2,-0.062230772,0.0725220357070805,0.722253,0.755745412449575,No effect
GAL80,SSA1,-0.11999005,-0.160991305986196,0.781119,0.631667955574703,No effect
GAL80,TDH1,-0.24916543,-0.0965434024354658,0.443084,0.771908377072713,No effect
GAL80,TDH2,0.084173143,0.0422819144712207,0.900486,0.941826501430838,No effect
GAL80,TDH3,-0.23011319,-0.184258900446311,0.550028,0.585971365494378,No effect
GAL80,YHB1,-0.37409739,-0.0163641238625535,0.0540652,0.981977709952295,No effect
YOX1,ENO2,0.0043503733,-0.0236450564032258,0.998812,0.95549210271277,No effect
YOX1,FAS1,0.09496568,-0.0865876620572845,0.596743,0.867799063539054,No effect
YOX1,FAS2,-0.020725316,-0.0286261197298544,0.968614,0.952105100056718,No effect
YOX1,HTB2,0.07475203,-0.209911549451048,0.707771,0.611088111799688,No effect
YOX1,RNR2,0.07218814,-0.0279305304402227,0.729337,0.924644534821296,No effect
YOX1,SSA1,0.03837999,-0.070620746011448493,0.970958,0.871395439122677,No effect
YOX1,TDH1,0.15447952,-0.230874047546156,0.767146,0.325387990302833,No effect
YOX1,TDH2,-0.14673087,-0.237637525366126,0.819716,0.505456140265678,No effect
YOX1,TDH3,-0.036706409,0.317785722274655,0.978834,0.231184988481361,No effect
YOX1,YHB1,0.010335864,0.0592609688482928,0.997781,0.926276749036545,No effect
YAP1,ENO2,0.028569152,0.207252915114648,0.999761,0.3767549251067,No effect
YAP1,FAS1,-0.098063845,0.25612017991274,0.546193,0.479847496700828,No effect
YAP1,FAS2,0.032100843,0.531486163177864,0.986705,0.00477556522329534,Study 2 only
YAP1,HTB2,0.0039907406,0.103381533812172,0.999761,0.845789190826686,No effect
YAP1,RNR2,0.0019175095,-0.172737209092333,0.999761,0.298966753382196,No effect
YAP1,SSA1,0.12452666,0.0852682291797068,0.902168,0.83980356309942,No effect
YAP1,TDH1,-0.036209258,-0.0820455147917288,0.999761,0.81765467388485,No effect
YAP1,TDH2,0.032383005,0.0457144005414211,0.999761,0.937252610657735,No effect
YAP1,TDH3,-0.09410386,-0.265432029720505,0.980375,0.364689851726312,No effect
YAP1,YHB1,0.090663768,0.00714316158329098,0.946508,0.992510123204565,No effect
SOK2,ENO2,-0.26748418,0.192127464690157,0.445958,0.427970272081744,No effect
SOK2,FAS1,-0.092657046,0.174080018260397,0.508101,0.681717506152041,No effect
SOK2,FAS2,-0.15266368,0.190976383316269,0.150625,0.512278342030251,No effect
SOK2,HTB2,-0.31047182,-0.0129810735613813,0.00455562,0.984969270389604,No effect
SOK2,RNR2,0.062771055,0.078254059597997,0.566586,0.734269251641481,No effect
SOK2,SSA1,-0.27810767,-0.373376364165262,0.395101,0.112664350796301,No effect
SOK2,TDH1,-0.2755942,-0.161203242843975,0.502028,0.563609192361186,No effect
SOK2,TDH2,-0.41504904,-0.0246650837230346,0.221562,0.968270132559523,No effect
SOK2,TDH3,-0.25210737,0.094477534432286,0.565857,0.827545023245364,No effect
SOK2,YHB1,-0.16229407,0.0881534813878638,0.439716,0.88310819308031,No effect
STB4,ENO2,0.30555034,0.172272374651194,0.214572,0.491576530454426,No effect
STB4,FAS1,0.0098917531,0.00673063159135201,0.957894,0.992014246994946,No effect
STB4,FAS2,-0.086492054,-0.055763977127347,0.452359,0.896133235353467,No effect
STB4,HTB2,0.0010816157,0.056182585815839,0.996315,0.924988253280643,No effect
STB4,RNR2,-0.028993251,-0.0135473746320668,0.855629,0.96648977785621,No effect
STB4,SSA1,-0.057579332,0.0520220245137434,0.87997,0.910841272597949,No effect
STB4,TDH1,0.26823076,-0.118297977881784,0.296449,0.702919260472954,No effect
STB4,TDH2,0.049658646,0.128730173898134,0.912104,0.77538305296557,No effect
STB4,TDH3,0.17095055,-0.1559263535434,0.597879,0.666281659126544,No effect
STB4,YHB1,0.37599025,-0.0818947032717663,0.0371847,0.89182297850053,No effect
MAC1,ENO2,0.42898921,0.398559332105414,0.00891687,0.0234834499450049,No effect
MAC1,FAS1,0.0040339013,0.595569814662048,0.990037,0.0175230967888867,Study 2 only
MAC1,FAS2,-0.10761675,-0.0693346982056833,0.261309,0.866408477781998,No effect
MAC1,HTB2,-0.15171138,0.338913015187347,0.0579208,0.319078298746152,No effect
MAC1,RNR2,-0.1692936,-0.0651308255269216,0.028194,0.79058598706176,No effect
MAC1,SSA1,0.20064245,0.226119471505246,0.398004,0.443470149916491,No effect
MAC1,TDH1,0.09973956,-0.132806959862621,0.778606,0.660083990299688,No effect
MAC1,TDH2,0.27099531,0.329434640558134,0.279651,0.293109333362844,No effect
MAC1,TDH3,0.21669698,-0.320625580809098,0.451768,0.232362310665419,No effect
MAC1,YHB1,0.16569974,0.249838896671,0.485485,0.560300605609182,No effect
MSN2,ENO2,0.044030339,0.147538340108246,0.927205,0.581732152918943,No effect
MSN2,FAS1,0.078787428,0.185902061037092,0.524767,0.6490330200207,No effect
MSN2,FAS2,0.073052419,0.0903012195899696,0.518883,0.811620360476571,No effect
MSN2,HTB2,0.041200921,0.317002675716171,0.779045,0.358397092963073,No effect
MSN2,RNR2,0.10273875,-0.0823998782416883,0.295979,0.711818226088852,No effect
MSN2,SSA1,0.1521964,-0.0785727076347977,0.561023,0.853444585425793,No effect
MSN2,TDH1,-0.13771922,-5.49666143206923e-4,0.639172,0.99911529237208,No effect
MSN2,TDH2,-0.093532657,0.11885282341943,0.816866,0.797405697865192,No effect
MSN2,TDH3,0.13783137,0.17841639674328,0.684111,0.602878125155798,No effect
MSN2,YHB1,0.52642944,0.13373447372436,5.65193e-5,0.801183575483,Study 1 only
ARG80,ENO2,-0.57054793,0.274619810895997,2.33209e-4,0.175692181580757,Study 1 only
ARG80,FAS1,0.052596741,0.425143763721814,0.67145,0.1343672698958,No effect
ARG80,FAS2,0.0040626743,-0.0263943234288285,0.978279,0.956228215471196,No effect
ARG80,HTB2,0.0047530554,0.24522375234775,0.976508,0.525800071539184,No effect
ARG80,RNR2,-0.01729002,-0.0557625377206263,0.903494,0.826033628554819,No effect
ARG80,SSA1,-0.38139296,0.237447468013681,0.0236375,0.403835489647303,No effect
ARG80,TDH1,-0.36815442,-0.060743764054261,0.0436606,0.872824806926686,No effect
ARG80,TDH2,-0.43975852,0.251624021712637,0.0257186,0.469732946847929,No effect
ARG80,TDH3,-0.52945168,-0.176184146790573,0.00381294,0.609141890791538,Study 1 only
ARG80,YHB1,0.12541306,0.0349159780540941,0.568193,0.95949705765248,No effect
STB2,ENO2,-0.038550028,0.0948335837446857,0.999407,0.763683528762144,No effect
STB2,FAS1,0.043554489,0.0482218840066123,0.999407,0.93420567499678,No effect
STB2,FAS2,0.00798482,-0.125165833156819,0.999407,0.712407082218742,No effect
STB2,HTB2,-0.0080016954,-0.0146390033888643,0.999407,0.982758850851552,No effect
STB2,RNR2,-0.14046611,0.116487655680354,0.999407,0.550047647014032,No effect
STB2,SSA1,0.11980767,-0.0986814947775655,0.999407,0.804552816987411,No effect
STB2,TDH1,0.080002674,-0.136557959120624,0.999407,0.642624672906253,No effect
STB2,TDH2,-0.23483022,-0.131971501687968,0.999407,0.767897516102491,No effect
STB2,TDH3,-0.027773494,-0.106450001188302,0.999407,0.796405240220797,No effect
STB2,YHB1,-0.12573812,0.0987322920277486,0.999407,0.864242876627187,No effect
MOT3,ENO2,0.08430923,-0.279014135504564,0.731039,0.167625539946437,No effect
MOT3,FAS1,0.15498495,-0.404307805283401,0.0360074,0.165319238949252,No effect
MOT3,FAS2,0.043260503,-0.276593878046666,0.668187,0.257284164138859,No effect
MOT3,HTB2,-0.1605531,-0.465510804650078,0.0161461,0.109918653989391,No effect
MOT3,RNR2,-0.017180517,-0.149328423274921,0.889829,0.394967065235012,No effect
MOT3,SSA1,-0.033943176,0.0379045920814675,0.898831,0.938757022770277,No effect
MOT3,TDH1,-0.057369145,0.00764820900423732,0.830699,0.987230521206663,No effect
MOT3,TDH2,-0.042042325,-0.360676395796818,0.892833,0.224408643440515,No effect
MOT3,TDH3,0.093276206,0.358160612436941,0.733143,0.155885599214204,No effect
MOT3,YHB1,0.048696547,-0.441164720882752,0.837952,0.179460765771628,No effect
RGM1,ENO2,-0.2529392,0.319761359869593,0.574539,0.091957883986396,No effect
RGM1,FAS1,0.01982999,0.710338509149951,0.95791,0.00224374796034591,Study 2 only
RGM1,FAS2,-0.072643568,0.0279845952815489,0.744894,0.953405547387225,No effect
RGM1,HTB2,0.043302504,0.322343499093588,0.882488,0.346824025610164,No effect
RGM1,RNR2,0.093452004,-0.0864149866186342,0.644801,0.693534474822487,No effect
RGM1,SSA1,-0.25515691,0.201458359995109,0.552783,0.509899470894203,No effect
RGM1,TDH1,0.11703005,-0.0837657977075889,0.862741,0.81008461947253,No effect
RGM1,TDH2,0.048319899,0.328825704431693,0.957521,0.28690739194621,No effect
RGM1,TDH3,8.221019e-4,-0.105844315872209,0.998389,0.797906862015298,No effect
RGM1,YHB1,-0.11147065,0.123158850699319,0.842296,0.821253033886626,No effect
ZDS1,ENO2,0.22453426,-0.264775534071429,0.567934,0.409114332467287,No effect
ZDS1,FAS1,0.14170744,-0.519641978805492,0.234561,0.0020047283742827,Study 2 only
ZDS1,FAS2,0.18134431,-0.154785879235898,0.0736662,0.652113493777446,No effect
ZDS1,HTB2,0.044631926,-0.4247088371776,0.85916,0.00740101049820321,No effect
ZDS1,RNR2,-0.039430465,-0.0485303016554391,0.775303,0.910119916251343,No effect
ZDS1,SSA1,-0.13836059,0.198309720961365,0.763983,0.666215643268392,No effect
ZDS1,TDH1,0.13128656,0.0774301436320415,0.821435,0.904245867533576,No effect
ZDS1,TDH2,0.2337163,-0.529218155886951,0.598393,0.00908186061870953,Study 2 only
ZDS1,TDH3,0.29089618,-0.111090063868684,0.490468,0.638636142139696,No effect
ZDS1,YHB1,0.32325476,-0.397022091828507,0.0488396,0.0486839204470943,No effect
CAT8,ENO2,-0.14753925,-0.117612262199218,0.999766,0.799840126877358,No effect
CAT8,FAS1,0.08357421,-0.118478497825795,0.999766,0.656321021696631,No effect
CAT8,FAS2,-0.0045082451,0.0947346766669636,0.999766,0.828163864171286,No effect
CAT8,HTB2,-0.015104463,-0.0287906818873709,0.999766,0.935149080510244,No effect
CAT8,RNR2,-0.037024617,-0.101053026854723,0.999766,0.796250702006568,No effect
CAT8,SSA1,-0.27073351,0.0133632681187513,0.999766,0.986106800637393,No effect
CAT8,TDH1,-0.10186286,-0.00529732338207947,0.999766,0.994974377535062,No effect
CAT8,TDH2,-0.04003997,0.0297717866517054,0.999766,0.948957112365547,No effect
CAT8,TDH3,-0.15108167,-0.127061175973511,0.999766,0.605137667906458,No effect
CAT8,YHB1,0.24553217,-0.0685403633465562,0.999766,0.858061248210022,No effect
RPD3,ENO2,0.11580567,-0.18768825086256,0.6456,0.607094199784706,No effect
RPD3,FAS1,-0.2305803,-0.0741067629852613,0.00419746,0.79499103647019,No effect
RPD3,FAS2,-0.011890507,-0.0159721386327076,0.908357,0.975957374442956,No effect
RPD3,HTB2,0.064800094,-0.0901024167164461,0.561236,0.716469670049689,No effect
RPD3,RNR2,-0.048252578,-0.254021261738223,0.487684,0.328482134598558,No effect
RPD3,SSA1,0.27383811,-0.013076978472392701,0.201145,0.985479147250905,No effect
RPD3,TDH1,0.15423322,0.142710276144972,0.582742,0.79716391060368,No effect
RPD3,TDH2,0.15694019,0.123418206533571,0.56385,0.690408238823462,No effect
RPD3,TDH3,0.29790745,0.155102782786992,0.25443,0.457569876858344,No effect
RPD3,YHB1,-0.35285499,-0.173677163462165,0.00471757,0.505519472731097,No effect
SIP3,ENO2,0.12039176,0.200858508726643,0.623625,0.390830023412029,No effect
SIP3,FAS1,-0.089095453,-0.0757650509360831,0.357839,0.887436914586202,No effect
SIP3,FAS2,-0.017703284,-0.0283669082485382,0.900127,0.952632601150016,No effect
SIP3,HTB2,0.025510794,0.0226616659779906,0.840547,0.972748115134428,No effect
SIP3,RNR2,-0.025620471,-0.0278315977108149,0.841629,0.924968816397925,No effect
SIP3,SSA1,0.016268095,0.101399170708299,0.962884,0.79768486321691,No effect
SIP3,TDH1,0.27320554,-0.0383555703283256,0.155399,0.926505794039466,No effect
SIP3,TDH2,0.11267345,-0.0468637999327577,0.689407,0.934600295150485,No effect
SIP3,TDH3,0.17790504,0.0156031856160795,0.468099,0.97778510395869,No effect
SIP3,YHB1,-0.047271331,-0.113560218833103,0.859906,0.838460305128563,No effect
SIN4,ENO2,-0.31031259,-0.890482108453739,0.193189,6.40204385761929e-10,Study 2 only
SIN4,FAS1,-0.41351674,-0.935123896930998,2.24033e-7,1.89945918340987e-5,Study 2 only
SIN4,FAS2,-0.030874198,-0.911335383805168,0.767644,3.54818336560054e-8,Study 2 only
SIN4,HTB2,-0.23993409,-0.761632108707429,0.0169363,0.00177950172612316,Study 2 only
SIN4,RNR2,-0.61625535,-0.375636971387379,1.81e-24,0.00188489645131766,Study 1 only
SIN4,SSA1,-0.0077971585,0.285261872606556,0.98165500000000006,0.283353980199725,No effect
SIN4,TDH1,-0.13985241,0.270950793397768,0.651219,0.220812485036755,No effect
SIN4,TDH2,-0.071515214,-0.0955157468969676,0.826602,0.848365455345191,No effect
SIN4,TDH3,0.087109762,-2.52575550577121,0.796279,1.24562207403103e-38,Study 2 only
SIN4,YHB1,-2.3893755,-3.44140939937395,0,3.7337525153493e-42,Consistent
SPS18,ENO2,-0.4086576,-0.0522925035017453,0.664302,0.888234341099851,No effect
SPS18,FAS1,-0.069860677,-0.414547111248591,0.957762,0.150323365090809,No effect
SPS18,FAS2,-0.03317089,-0.236962091415265,0.971986,0.365926963867693,No effect
SPS18,HTB2,0.05729083,-0.305429182204216,0.971039,0.386198731984769,No effect
SPS18,RNR2,0.0035158883,-0.0746868918808287,0.996613,0.747324175311903,No effect
SPS18,SSA1,-0.27979159,-0.282075209853718,0.839434,0.28583061620043,No effect
SPS18,TDH1,-0.34324006,0.0267157972300832,0.80991,0.951570028942254,No effect
SPS18,TDH2,0.036116453,-0.256523827605976,0.987887,0.459041870090105,No effect
SPS18,TDH3,0.018933221,0.16491893225161,0.994233,0.642410622171539,No effect
SPS18,YHB1,0.11124503,-0.355434537641,0.971039,0.327935916627446,No effect
GCR2,ENO2,-1.5701859,-0.0158398626174816,7.98833e-14,0.971062265587875,Study 1 only
GCR2,FAS1,-0.1127399,-0.92280342906918,0.239561,1.85955603634099e-5,Study 2 only
GCR2,FAS2,-0.14821539,-0.213661086764308,0.0852263,0.431779358124818,No effect
GCR2,HTB2,0.063999862,-1.36326555264878,0.623602,1.67643214450706e-10,Study 2 only
GCR2,RNR2,-0.172859,-0.0792201269801464,0.00733057,0.725085095717133,No effect
GCR2,SSA1,-0.52740202,-0.0527924936640703,0.0153603,0.908858678064465,Study 1 only
GCR2,TDH1,-1.1157194,-0.31278819806444,3.67846e-6,0.123848403157026,Study 1 only
GCR2,TDH2,-0.91972711,-1.29846605538253,1.15313e-4,7.94572131618224e-11,Consistent
GCR2,TDH3,-0.50665599,-0.394516112336662,0.0603889,0.0998187176708516,No effect
GCR2,YHB1,-1.0447854,-2.08050496123384,1.02357e-16,9.288149619934e-20,Consistent
SKO1,ENO2,0.32076193,0.273415082672369,0.0461796,0.178462114018565,No effect
SKO1,FAS1,0.072846685,0.337576671399171,0.422754,0.284635632196413,No effect
SKO1,FAS2,0.0076547939,-0.355035928156188,0.952553,0.102312527252449,No effect
SKO1,HTB2,-0.075513927,0.25811600819389,0.360207,0.494716793298013,No effect
SKO1,RNR2,-0.12733039,0.107954275609465,0.0790264,0.591793474966903,No effect
SKO1,SSA1,-0.10320116,-0.291917412073536,0.629644,0.259581319858779,No effect
SKO1,TDH1,-0.0038557008,-0.0921057044342796,0.992465,0.785472015514379,No effect
SKO1,TDH2,0.099173993,0.131026289893444,0.701686,0.770053879410005,No effect
SKO1,TDH3,0.1146069,-0.438231905430742,0.650706,0.0571971968331938,No effect
SKO1,YHB1,0.041635499,0.209531375181539,0.861256,0.644585927000205,No effect
PHO23,ENO2,0.078404892,-0.0647709896160913,0.619676,0.854704907575772,No effect
PHO23,FAS1,-0.071927628,0.0660454481742733,0.285672,0.904640451268851,No effect
PHO23,FAS2,0.0013987359,-0.0746329940413277,0.985873,0.85182536797547,No effect
PHO23,HTB2,-0.064093746,0.126342659575424,0.311519,0.798453127848193,No effect
PHO23,RNR2,-0.1831644,-0.0244861338150888,0.00164308,0.935553566996172,No effect
PHO23,SSA1,-0.044178362,0.00839204906994745,0.777543,0.987810709702088,No effect
PHO23,TDH1,-0.015222556,-0.119251208386443,0.93321,0.69978990955962606,No effect
PHO23,TDH2,-0.054240994,0.137601235479279,0.763732,0.754727450656503,No effect
PHO23,TDH3,0.18662733,0.328961708844903,0.245798,0.208014782201311,No effect
PHO23,YHB1,-0.44597508,0.0816677630825456,1.22079e-4,0.892180670756623,No effect
FKH2,ENO2,0.15899617,0.0690073956912595,0.379564,0.842750345819193,No effect
FKH2,FAS1,-0.25157312,0.0508481040257943,2.27774e-4,0.929946019596744,No effect
FKH2,FAS2,-0.095325546,0.106683038458373,0.193939,0.766284537074337,No effect
FKH2,HTB2,0.078842068,0.214734341495379,0.306352,0.599679856158603,No effect
FKH2,RNR2,0.15046869,-0.0835482523803142,0.0292036,0.70661313329743,No effect
FKH2,SSA1,0.199286,-0.150377643895594,0.230138,0.662993751561443,No effect
FKH2,TDH1,0.2782227,-0.147139691479467,0.0917417,0.606530624692577,No effect
FKH2,TDH2,-0.055315438,0.134651503006051,0.819481,0.761681897730343,No effect
FKH2,TDH3,0.11486006,0.274114115029049,0.598692,0.33479906459429,No effect
FKH2,YHB1,-0.063790623,0.0527530929442903,0.727456,0.935760206179676,No effect
CRZ1,ENO2,0.098500409,0.234003869377601,0.998698,0.284146288502605,No effect
CRZ1,FAS1,0.013726655,0.0179516431153385,0.998698,0.977713731406692,No effect
CRZ1,FAS2,-0.020513114,0.19570491353046,0.998698,0.490808827896175,No effect
CRZ1,HTB2,0.077612172,0.145398834446835,0.987256,0.757958344215167,No effect
CRZ1,RNR2,-0.06065756,0.00348111073656962,0.998698,0.992005873858505,No effect
CRZ1,SSA1,0.11248663,-0.229315053454119,0.998698,0.427165031124672,No effect
CRZ1,TDH1,0.068863386,-0.27261857705575,0.998698,0.209732156689562,No effect
CRZ1,TDH2,0.12973142,0.0669691499358372,0.998698,0.90036970320326,No effect
CRZ1,TDH3,0.029714367,0.104681782561136,0.998698,0.800672434655387,No effect
CRZ1,YHB1,-0.19369574,0.00147034746667235,0.948998,0.998451810424078,No effect
HDA1,ENO2,-0.12211914,-0.0859562852932063,0.545966,0.79203025535124,No effect
HDA1,FAS1,-0.042296344,-0.138232363323644,0.666988,0.76063176045964,No effect
HDA1,FAS2,-0.024036781,0.674641913448305,0.810865,9.7260349610958e-5,Study 2 only
HDA1,HTB2,0.014783753,-0.131559862180241,0.892325,0.787586768645644,No effect
HDA1,RNR2,0.78830985,0.0902121625665595,0,0.676129008326535,Study 1 only
HDA1,SSA1,-0.044652971,0.170402165038318,0.850139,0.603903672786889,No effect
HDA1,TDH1,-0.11403212,-0.17852965571591,0.57802,0.497267681888907,No effect
HDA1,TDH2,-0.20540031,-0.0280990244598612,0.305914,0.96312918713115,No effect
HDA1,TDH3,0.051998468,0.258711243564002,0.848477,0.375225804808068,No effect
HDA1,YHB1,0.44423239,-0.144260705820934,4.36841e-4,0.78085409659863,No effect
YNR063W,ENO2,-0.19618113,-0.0266660382446144,0.798357,0.949202057231788,No effect
YNR063W,FAS1,0.13649328,-0.0149899076424931,0.619188,0.98158945224805,No effect
YNR063W,FAS2,0.0043072221,-0.0523481054501833,0.99283,0.904074877650786,No effect
YNR063W,HTB2,-0.09709289,-0.0391706312966315,0.746871,0.950621345733607,No effect
YNR063W,RNR2,0.010450451,-0.20153986477485,0.980514,0.187802256112679,No effect
YNR063W,SSA1,0.0055005956,0.181723743795492,0.995214,0.57126028442497,No effect
YNR063W,TDH1,-0.067465569,-0.0496432612231913,0.946028,0.900734040156078,No effect
YNR063W,TDH2,-0.46922806,-0.174651056330539,0.401046,0.667707874807477,No effect
YNR063W,TDH3,-0.28711549,0.0580700225976036,0.68491,0.904097942163529,No effect
YNR063W,YHB1,0.023553443,-0.0638613734078443,0.978891,0.919654306598054,No effect
MSN1,ENO2,0.024518267,-0.0737216109555163,0.956589,0.829754114683447,No effect
MSN1,FAS1,0.015711646,-0.145428881608458,0.931136,0.745424855086782,No effect
MSN1,FAS2,-0.03238869,-0.350752102802349,0.824398,0.109887914417107,No effect
MSN1,HTB2,-0.0024893527,-0.272883611988234,0.992136,0.461266366371417,No effect
MSN1,RNR2,-0.0096492018,-0.0147481662141244,0.961725,0.96351888239778,No effect
MSN1,SSA1,0.18791974,0.211590470249655,0.427551,0.481335816046236,No effect
MSN1,TDH1,0.1491683,0.0195935002861439,0.587217,0.96549049571758,No effect
MSN1,TDH2,-0.022164723,-0.113723036272343,0.964571,0.809162489671398,No effect
MSN1,TDH3,-0.060871235,0.0345410373029556,0.886184,0.947566635227618,No effect
MSN1,YHB1,0.21852081,-0.144420558957507,0.280535,0.781359415008893,No effect
INO4,ENO2,0.81792609,-0.0402082459660042,1.2361e-10,0.918273543498196,Study 1 only
INO4,FAS1,-1.3617389,2.79985182629922e-4,0,0.99964260666337,Study 1 only
INO4,FAS2,-1.2100321,-0.0373712785302608,0,0.935530868401969,Study 1 only
INO4,HTB2,-0.32822475,-0.0525207726372633,2.90468e-9,0.931008904352557,No effect
INO4,RNR2,0.30667055,-0.369339379534472,3.26046e-8,0.00213780823529598,No effect
INO4,SSA1,1.1030612,0.0240948003762088,8.57371e-19,0.96306856489228,Study 1 only
INO4,TDH1,0.52326084,-0.117819738588445,4.66048e-5,0.705570816123286,Study 1 only
INO4,TDH2,0.15860848,-0.058993188986364,0.286812,0.914537949395156,No effect
INO4,TDH3,0.45473391,0.115448786847876,0.00134354,0.774741978649591,No effect
INO4,YHB1,-1.5264604,-0.0270027948149791,4.29864e-37,0.969474479997477,Study 1 only
HAL9,ENO2,-0.21428207,0.0600321024705997,0.358997,0.8680828416823,No effect
HAL9,FAS1,0.046532968,-0.297425902251332,0.765886,0.375478252626174,No effect
HAL9,FAS2,-0.033559196,-0.353094829390941,0.836159,0.106502479368933,No effect
HAL9,HTB2,-0.001255691,-0.292474454188487,0.996846,0.415533090535609,No effect
HAL9,RNR2,0.024390606,0.00188070338945245,0.900281,0.995692616298405,No effect
HAL9,SSA1,-0.29887683,-0.102753917513985,0.114157,0.794926075689384,No effect
HAL9,TDH1,-0.10230418,-0.113399912338565,0.762814,0.720017258989085,No effect
HAL9,TDH2,-0.2069881,-0.278508209038615,0.453588,0.40453984931493,No effect
HAL9,TDH3,-0.1502761,-0.455703759219279,0.635744,0.0453621987035862,No effect
HAL9,YHB1,-0.28791844,-0.299053935287872,0.0886484,0.445819758200051,No effect
HST1,ENO2,-0.25789891,0.088858173082146,0.415192,0.783766671566287,No effect
HST1,FAS1,2.8853612e-5,-0.205304777474867,0.999867,0.602546971802364,No effect
HST1,FAS2,-0.047417432,-0.0774850591656778,0.734646,0.845314545676918,No effect
