geneSys	gene	log2FC_IRA2	log2FC_RAS21	log2FC_RAS22	log2FC_POP1	log2FC_SIT4	log2FC_SSY5	adj.p_IRA2	adj.p_RAS21	adj.p_RAS22	adj.p_POP1	adj.p_SIT4	adj.p_SSY5	log2FC.i_IRA2	log2FC.i_RAS21	log2FC.i_RAS22	log2FC.i_POP1	log2FC.i_SIT4	log2FC.i_SSY5	adj.p.i_IRA2	adj.p.i_RAS21	adj.p.i_RAS22	adj.p.i_POP1	adj.p.i_SIT4	adj.p.i_SSY5
YDR047W	HEM12	-0.330928321894747	-Inf	-Inf	-Inf	0.228538510340123	0.86743193782801	0.549494560612967	NA	NA	NA	0.665885525198096	0.219796316406515	-0.330928321894747	-9.14731191879537	-9.79311858546204	-8.16882191879537	0.228538510340123	0.86743193782801	0.549494560612967	0.0478025	0.0214131	0.0131617	0.665885525198096	0.219796316406515
YDR049W	VMS1	Inf	NA	NA	Inf	NA	NA	NA	NA	NA	NA	NA	NA	6.86490205510064	NA	NA	9.14193711636379	NA	NA	0.0469981	NA	NA	0.0259287	NA	NA
YDR050C	TPI1	0.103559742380733	0.420077490015927	-0.0591829036021246	-0.49805096195013	0.688635695703927	0.107281398350102	0.717638970561682	0.0978511104262354	0.828081233150268	0.045170999921909497	0.00734815397997629	0.684540132520886	0.103559742380733	0.420077490015927	-0.0591829036021246	-0.49805096195013	0.688635695703927	0.107281398350102	0.717638970561682	0.0978511104262354	0.828081233150268	0.045170999921909497	0.00734815397997629	0.684540132520886
YDR051C	DET1	-0.848505181300991	-0.775623800886326	-0.735030947082428	-0.747998888265472	0.169159159843961	-0.482097984620159	0.113923397080764	0.152375231646766	0.150990235822195	0.15231321558527	0.797678633014339	0.377562016803448	-0.848505181300991	-0.775623800886326	-0.735030947082428	-0.747998888265472	0.169159159843961	-0.482097984620159	0.113923397080764	0.152375231646766	0.150990235822195	0.15231321558527	0.797678633014339	0.377562016803448
YDR054C	CDC34	-0.357809318005861	-0.807498661870174	0.355672178284787	-0.810929754262732	-0.019986269127325	-0.273621607922165	0.675633894704357	0.37058713410386	0.693969465973583	0.290229838319343	0.984857812468839	0.775624950884805	-0.357809318005861	-0.807498661870174	0.355672178284787	-0.810929754262732	-0.019986269127325	-0.273621607922165	0.675633894704357	0.37058713410386	0.693969465973583	0.290229838319343	0.984857812468839	0.775624950884805
YDR055W	PST1	-0.474490353046076	0.616062510200471	2.04792175136428	0.0563705158994772	0.934963372630348	-1.82752260910696	0.667093495912172	0.407737793027603	0.00672789268426135	0.955990612797898	0.18582250559904	0.0675255522734713	-0.474490353046076	0.616062510200471	2.04792175136428	0.0563705158994772	0.934963372630348	-1.82752260910696	0.667093495912172	0.407737793027603	0.00672789268426135	0.955990612797898	0.18582250559904	0.0675255522734713
YDR056C	EMC10	-0.502347862204787	-1.42936713621141	-0.21695822401322	-0.0164212710676035	-0.374964160938821	-0.985831610027431	0.477281677354555	0.0743735577846272	0.701184920488779	0.987167639341802	0.47597412932814	0.0753248601613512	-0.502347862204787	-1.42936713621141	-0.21695822401322	-0.0164212710676035	-0.374964160938821	-0.985831610027431	0.477281677354555	0.0743735577846272	0.701184920488779	0.987167639341802	0.47597412932814	0.0753248601613512
YDR057W	YOS9	-0.330727316148258	-0.294071517757053	0.0592629128293835	-0.409214852447838	0.442513280066437	-Inf	0.677808586514576	0.721349355677876	0.946532846499402	0.630682087684188	0.5714249837055	NA	-0.330727316148258	-0.294071517757053	0.0592629128293835	-0.409214852447838	0.442513280066437	-9.78313793363869	0.677808586514576	0.721349355677876	0.946532846499402	0.630682087684188	0.5714249837055	0.0344339
YDR060W	MAK21	0.595954700328332	-0.633179748142048	-1.31093816372998	-0.947395473408635	-0.985153964576176	0.444634891996555	0.23036109618817	0.206470957021575	0.00780814918338431	0.050702353651112	0.0423314190387509	0.372238057747656	0.595954700328332	-0.633179748142048	-1.31093816372998	-0.947395473408635	-0.985153964576176	0.444634891996555	0.23036109618817	0.206470957021575	0.00780814918338431	0.050702353651112	0.0423314190387509	0.372238057747656
YDR061W	YDR061W	-0.982372929433093	-0.489624942964951	-1.05106837102878	-Inf	0.0223119670336158	-0.712428286038782	0.234150872706495	0.457456618261268	0.100308355775854	NA	0.976088566166107	0.262530173886891	-0.982372929433093	-0.489624942964951	-1.05106837102878	-10.1745628635601	0.0223119670336158	-0.712428286038782	0.234150872706495	0.457456618261268	0.100308355775854	0.0388371	0.976088566166107	0.262530173886891
YDR062W	LCB2	0.110903512403116	-0.0171595286584345	-0.558552502003042	-0.45155474378463	-0.195285056990762	0.444056642563957	0.870920322400501	0.98137297734594	0.302959465543868	0.427677345967575	0.733850677221716	0.383379649090742	0.110903512403116	-0.0171595286584345	-0.558552502003042	-0.45155474378463	-0.195285056990762	0.444056642563957	0.870920322400501	0.98137297734594	0.302959465543868	0.427677345967575	0.733850677221716	0.383379649090742
YDR063W	AIM7	-0.760747340933945	0.0485884259280944	0.867226250359543	0.392977574332797	0.503035325940148	-1.22168980170965	0.293954092391674	0.959868558687314	0.20587637363236	0.601257366785322	0.511682569837758	0.226984401446194	-0.760747340933945	0.0485884259280944	0.867226250359543	0.392977574332797	0.503035325940148	-1.22168980170965	0.293954092391674	0.959868558687314	0.20587637363236	0.601257366785322	0.511682569837758	0.226984401446194
YDR064W	RPS13	-0.130527427914356	-0.183189401341623	-0.393524460627586	-0.340226460651521	-0.41573853395175703	-0.0544165509881023	0.623693876181486	0.481516320372927	0.0887139065910964	0.151222815701936	0.0832372930242943	0.843889911040798	-0.130527427914356	-0.183189401341623	-0.393524460627586	-0.340226460651521	-0.41573853395175703	-0.0544165509881023	0.623693876181486	0.481516320372927	0.0887139065910964	0.151222815701936	0.0832372930242943	0.843889911040798
YDR068W	DOS2	-0.739389392132133	0.585901593391467	-0.0174323167723883	0.381326999147581	0.153380033880028	0.316984075710104	0.206614713125631	0.16094035781253	0.97265574709778	0.403566668473942	0.828412999387123	0.493783841165863	-0.739389392132133	0.585901593391467	-0.0174323167723883	0.381326999147581	0.153380033880028	0.316984075710104	0.206614713125631	0.16094035781253	0.97265574709778	0.403566668473942	0.828412999387123	0.493783841165863
YDR070C	FMP16	0.492517292021508	-Inf	5.21218765965718	1.68579253268656	1.17344176622934	-Inf	0.693629119028991	NA	1.45950024072895e-4	0.0578266146979831	0.171885665767174	NA	0.492517292021508	-6.82711264357027	5.21218765965718	1.68579253268656	1.17344176622934	-6.18836931023694	0.693629119028991	0.0147869	1.45950024072895e-4	0.0578266146979831	0.171885665767174	0.0424726
YDR071C	PAA1	-0.31159329178326	0.0297614448800054	-0.0194004222718456	-0.0226315298213674	-0.0208718912673014	-0.444240414642644	0.286422302019293	0.939700467498061	0.957044845853422	0.956670255525703	0.95841014144958	0.114551370663449	-0.31159329178326	0.0297614448800054	-0.0194004222718456	-0.0226315298213674	-0.0208718912673014	-0.444240414642644	0.286422302019293	0.939700467498061	0.957044845853422	0.956670255525703	0.95841014144958	0.114551370663449
YDR074W	TPS2	-2.42812986375849	-0.971041978758546	1.70528213017075	-0.43221526994056	0.688992343115534	-1.76450996809279	2.95349863084956e-6	0.0111565030295352	8.7604143653643e-5	0.217269199434052	0.0507293832484986	6.87352642311604e-5	-2.42812986375849	-0.971041978758546	1.70528213017075	-0.43221526994056	0.688992343115534	-1.76450996809279	2.95349863084956e-6	0.0111565030295352	8.7604143653643e-5	0.217269199434052	0.0507293832484986	6.87352642311604e-5
YDR083W	RRP8	-1.70667186213928	-1.72398325027756	-1.79714057742352	-1.60653637152502	-2.05230574270165	-0.414611470063704	0.0779614034699123	0.0838101859376263	0.0556830944963692	0.0899500062785984	0.0379762616207698	0.662425855318523	-1.70667186213928	-1.72398325027756	-1.79714057742352	-1.60653637152502	-2.05230574270165	-0.414611470063704	0.0779614034699123	0.0838101859376263	0.0556830944963692	0.0899500062785984	0.0379762616207698	0.662425855318523
YDR084C	TVP23	-0.485735430460459	-0.882325754547672	-1.05344263537548	-Inf	-0.0247984538524175	-0.091403087911491	0.29103187625478	0.0439558755849623	0.0156425571494893	NA	0.958620828734142	0.800728572345998	-0.485735430460459	-0.882325754547672	-1.05344263537548	-8.9923468904267	-0.0247984538524175	-0.091403087911491	0.29103187625478	0.0439558755849623	0.0156425571494893	0.0366097	0.958620828734142	0.800728572345998
YDR086C	SSS1	-0.502358140975439	0.171174992976035	-0.358273904483337	-0.487268621141442	-0.398371616229345	0.156765694691644	0.106729139662625	0.61895190770687	0.230976811079734	0.109974269957967	0.194567510714594	0.626813039732866	-0.502358140975439	0.171174992976035	-0.358273904483337	-0.487268621141442	-0.398371616229345	0.156765694691644	0.106729139662625	0.61895190770687	0.230976811079734	0.109974269957967	0.194567510714594	0.626813039732866
YDR087C	RRP1	-1.24990447306975	-1.24969573010794	-1.78899838943157	-0.484556156562915	-0.702918084808142	-1.28555743818388	0.212444878598879	0.166316760360389	0.135862378176637	0.593942057269084	0.437309704395701	0.188971362794685	-1.24990447306975	-1.24969573010794	-1.78899838943157	-0.484556156562915	-0.702918084808142	-1.28555743818388	0.212444878598879	0.166316760360389	0.135862378176637	0.593942057269084	0.437309704395701	0.188971362794685
YDR089W	VTC5	0.057741835099413	-0.390495763663985	-0.324498197082022	-0.473008698287068	0.202069246774684	-Inf	0.969483354448389	0.699893811845192	0.772916845899843	0.611915025591985	0.878065300487819	NA	0.057741835099413	-0.390495763663985	-0.324498197082022	-0.473008698287068	0.202069246774684	-10.4725680237605	0.969483354448389	0.699893811845192	0.772916845899843	0.611915025591985	0.878065300487819	0.0319036
YDR091C	RLI1	-0.0978616670264145	-0.460613338453094	-1.07589506659803	-0.559153794454124	-0.892902908365039	-0.110868208469494	0.761207662159165	0.100707818894628	4.99535103497184e-4	0.0428958759251309	0.00250845252460362	0.707868502733455	-0.0978616670264145	-0.460613338453094	-1.07589506659803	-0.559153794454124	-0.892902908365039	-0.110868208469494	0.761207662159165	0.100707818894628	4.99535103497184e-4	0.0428958759251309	0.00250845252460362	0.707868502733455
YDR092W	UBC13	-0.230811488338173	0.50678546189138	0.419292622097034	0.0926203293883217	0.554338823171199	0.091464139565345	0.639585690520751	0.272117630476791	0.337878557529809	0.867025101356767	0.213835066431769	0.859339092980357	-0.230811488338173	0.50678546189138	0.419292622097034	0.0926203293883217	0.554338823171199	0.091464139565345	0.639585690520751	0.272117630476791	0.337878557529809	0.867025101356767	0.213835066431769	0.859339092980357
YDR097C	MSH6	-0.48265608147504	-0.219709200721051	-1.05290679367403	-0.837235491344646	-0.121163520006496	-0.937006107746057	0.479550396216914	0.803610125091203	0.0938593067910332	0.367368495165892	0.883022504901253	0.19436728133464	-0.48265608147504	-0.219709200721051	-1.05290679367403	-0.837235491344646	-0.121163520006496	-0.937006107746057	0.479550396216914	0.803610125091203	0.0938593067910332	0.367368495165892	0.883022504901253	0.19436728133464
YDR098C	GRX3	0.414531231294103	0.86144296877782	-0.573738581648158	-0.515942085194054	-0.251702114079484	0.21738217119271	0.138180669416079	0.00526971893997729	0.0336450367513552	0.060205414006423597	0.379155976310327	0.442717013340132	0.414531231294103	0.86144296877782	-0.573738581648158	-0.515942085194054	-0.251702114079484	0.21738217119271	0.138180669416079	0.00526971893997729	0.0336450367513552	0.060205414006423597	0.379155976310327	0.442717013340132
YDR099W	BMH2	-0.224531241058073	0.894261065562669	0.775941708828712	0.520503364889242	0.254396303160585	0.447615088816625	0.331920723150424	8.94822071814251e-4	0.00135455196340647	0.0235312213493115	0.263128725641192	0.0440226344881993	-0.224531241058073	0.894261065562669	0.775941708828712	0.520503364889242	0.254396303160585	0.447615088816625	0.331920723150424	8.94822071814251e-4	0.00135455196340647	0.0235312213493115	0.263128725641192	0.0440226344881993
YDR101C	ARX1	-0.217380551193733	-0.27190748913049	-1.43968290752096	-1.23689463380354	-0.390764582158534	-0.194072734325391	0.520204691066982	0.413629966107527	1.29896998007852e-4	7.99739312406075e-4	0.212938606171008	0.552047888927737	-0.217380551193733	-0.27190748913049	-1.43968290752096	-1.23689463380354	-0.390764582158534	-0.194072734325391	0.520204691066982	0.413629966107527	1.29896998007852e-4	7.99739312406075e-4	0.212938606171008	0.552047888927737
YDR107C	TMN2	-0.611773877151856	-0.80482543562808	-0.04959355895272	0.277380851911394	0.0920794019322873	0.225496457182565	0.196893120758649	0.0915268798882086	0.929401801188239	0.571910976325993	0.87648869753833	0.645333166822645	-0.611773877151856	-0.80482543562808	-0.04959355895272	0.277380851911394	0.0920794019322873	0.225496457182565	0.196893120758649	0.0915268798882086	0.929401801188239	0.571910976325993	0.87648869753833	0.645333166822645
YDR111C	ALT2	0.443147089013061	-0.150560258319429	0.226195450632896	0.00926694170078407	0.20638492402652	-0.322801852372716	0.459279039789588	0.849387350951218	0.701792233158581	0.990753224404431	0.833789826603071	0.699872827081674	0.443147089013061	-0.150560258319429	0.226195450632896	0.00926694170078407	0.20638492402652	-0.322801852372716	0.459279039789588	0.849387350951218	0.701792233158581	0.990753224404431	0.833789826603071	0.699872827081674
YDR116C	MRPL1	-0.0794376333755791	0.177841494924239	0.342948758130311	-Inf	1.17422651769628	-Inf	0.932759420234878	0.845662300936726	0.609434364011016	NA	0.0842904118871071	NA	-0.0794376333755791	0.177841494924239	0.342948758130311	-9.97789189076046	1.17422651769628	-10.3176385574271	0.932759420234878	0.845662300936726	0.609434364011016	0.0286913	0.0842904118871071	0.0351091
YDR117C	TMA64	-1.0792360467628	-1.12443868598852	-1.3451163596109	-0.661526523713701	-1.87508551527608	-0.942147288380177	0.167681734046506	0.151226978007792	0.0694553362919634	0.399877899257152	0.0164119440203459	0.222186372632584	-1.0792360467628	-1.12443868598852	-1.3451163596109	-0.661526523713701	-1.87508551527608	-0.942147288380177	0.167681734046506	0.151226978007792	0.0694553362919634	0.399877899257152	0.0164119440203459	0.222186372632584
YDR119W	VBA4	-Inf	-Inf	0.268073900310447	-Inf	0.807418081947151	-Inf	NA	NA	0.181896050122166	NA	0.0909400659479824	NA	-7.27639775246117	-6.87266775246117	0.268073900310447	-5.89417775246117	0.807418081947151	-6.23392441912784	0.0248063	0.0217186	0.181896050122166	0.0307289	0.0909400659479824	0.0456417
YDR120C	TRM1	0.362264143542117	-0.222712235517446	-0.95938173650696	-0.61232605216776	0.102427901639429	-0.304224801920397	0.433419113723908	0.654765487850966	0.0254936297499799	0.153284957210058	0.852589499240214	0.504598491577461	0.362264143542117	-0.222712235517446	-0.95938173650696	-0.61232605216776	0.102427901639429	-0.304224801920397	0.433419113723908	0.654765487850966	0.0254936297499799	0.153284957210058	0.852589499240214	0.504598491577461
YDR121W	DPB4	-0.676627250596915	-0.35113447176631	-0.194085777501773	-0.0795190098603722	-0.245342678420171	-0.85314781319797	0.490312642749205	0.744633435153821	0.867583833121711	0.951551345034146	0.833715995130587	0.366335032891099	-0.676627250596915	-0.35113447176631	-0.194085777501773	-0.0795190098603722	-0.245342678420171	-0.85314781319797	0.490312642749205	0.744633435153821	0.867583833121711	0.951551345034146	0.833715995130587	0.366335032891099
YDR127W	ARO1	-0.491815208970329	-0.389105957982178	-0.601090202742614	0.436250054621733	-0.398329809107582	0.559158470314592	0.047203235998888	0.121832066982882	0.0145558332562191	0.0733097191914568	0.103618806441009	0.0234212035009213	-0.491815208970329	-0.389105957982178	-0.601090202742614	0.436250054621733	-0.398329809107582	0.559158470314592	0.047203235998888	0.121832066982882	0.0145558332562191	0.0733097191914568	0.103618806441009	0.0234212035009213
YDR129C	SAC6	-0.381546871354542	-0.294541684881137	-0.403726450291003	-0.599111837111444	1.00223942566716	-0.131009359141018	0.132331411393238	0.255643346500748	0.0934314513436371	0.0203396300175221	4.8886165787149e-4	0.615572399568536	-0.381546871354542	-0.294541684881137	-0.403726450291003	-0.599111837111444	1.00223942566716	-0.131009359141018	0.132331411393238	0.255643346500748	0.0934314513436371	0.0203396300175221	4.8886165787149e-4	0.615572399568536
YDR135C	YCF1	0.582135176211428	0.473192508386627	0.147064954599244	-0.162622079733929	-0.0944186171069983	0.277988635973927	0.186958956199835	0.293880902123631	0.752090919190152	0.738825336045956	0.861686211604454	0.540090191622895	0.582135176211428	0.473192508386627	0.147064954599244	-0.162622079733929	-0.0944186171069983	0.277988635973927	0.186958956199835	0.293880902123631	0.752090919190152	0.738825336045956	0.861686211604454	0.540090191622895
YDR138W	HPR1	-0.161630729899565	-1.83159191484787	0.392997690985681	-1.13545870455755	0.124135951524745	-1.0563754763185	0.968042075992643	0.535911936423021	0.863351786929086	0.593942057269084	0.961244189773324	0.648649746442068	-0.161630729899565	-1.83159191484787	0.392997690985681	-1.13545870455755	0.124135951524745	-1.0563754763185	0.968042075992643	0.535911936423021	0.863351786929086	0.593942057269084	0.961244189773324	0.648649746442068
YDR139C	RUB1	-0.910925236456047	0.111612779858182	-0.671668046410834	-0.996024244886733	0.328720570581837	0.349660242090437	0.070880868765638	0.883750797399911	0.151283223830934	0.0497047978869419	0.461738786561706	0.418561641947673	-0.910925236456047	0.111612779858182	-0.671668046410834	-0.996024244886733	0.328720570581837	0.349660242090437	0.070880868765638	0.883750797399911	0.151283223830934	0.0497047978869419	0.461738786561706	0.418561641947673
YDR141C	DOP1	-0.0585465415165312	NA	NA	NA	0.428433845770429	0.877163653222721	0.968589312139888	NA	NA	NA	0.692491214656497	0.385651313154829	-0.0585465415165312	NA	NA	NA	0.428433845770429	0.877163653222721	0.968589312139888	NA	NA	NA	0.692491214656497	0.385651313154829
YDR143C	SAN1	-0.438650787275425	-1.02961091173429	-0.838413395665212	-0.61874546027598	-1.72090128061694	-0.47128254382263	0.621944151037452	0.229436508364005	0.339856189947712	0.500856935034005	0.128201902369546	0.608063302437143	-0.438650787275425	-1.02961091173429	-0.838413395665212	-0.61874546027598	-1.72090128061694	-0.47128254382263	0.621944151037452	0.229436508364005	0.339856189947712	0.500856935034005	0.128201902369546	0.608063302437143
YDR144C	MKC7	-0.24992384234668	-1.48292381420037	-1.18749315186043	-1.6021445667514	-1.00975839213978	-0.0501991231530355	0.778408534287267	0.0712097178685037	0.15486715332539	0.0672143305139189	0.245702921195525	0.951056474779609	-0.24992384234668	-1.48292381420037	-1.18749315186043	-1.6021445667514	-1.00975839213978	-0.0501991231530355	0.778408534287267	0.0712097178685037	0.15486715332539	0.0672143305139189	0.245702921195525	0.951056474779609
YDR145W	TAF12	-0.776002761239319	-0.990464167012632	-0.745099852482895	-0.574283177990592	-0.612368198928105	-1.09109487776497	0.332073888572413	0.216675342929158	0.327815319183864	0.473501522793904	0.457670115260441	0.154052162836725	-0.776002761239319	-0.990464167012632	-0.745099852482895	-0.574283177990592	-0.612368198928105	-1.09109487776497	0.332073888572413	0.216675342929158	0.327815319183864	0.473501522793904	0.457670115260441	0.154052162836725
YDR148C	KGD2	-1.13985977256027	-1.26829142883938	0.749721014156569	-0.362769844750589	1.89270969306467	-1.41651330098271	8.9731245169344e-5	5.56735415470222e-5	0.00212361509899135	0.112277504855637	2.26381332186776e-7	9.18307822450615e-6	-1.13985977256027	-1.26829142883938	0.749721014156569	-0.362769844750589	1.89270969306467	-1.41651330098271	8.9731245169344e-5	5.56735415470222e-5	0.00212361509899135	0.112277504855637	2.26381332186776e-7	9.18307822450615e-6
YDR150W	NUM1	-0.819806335730846	-0.371503360512039	-0.159595975602445	-0.214952785846647	-0.402148491779677	-0.665778249042281	0.0129288195086581	0.260035855302927	0.635181928377074	0.516286547661922	0.206672737538885	0.0352687181868936	-0.819806335730846	-0.371503360512039	-0.159595975602445	-0.214952785846647	-0.402148491779677	-0.665778249042281	0.0129288195086581	0.260035855302927	0.635181928377074	0.516286547661922	0.206672737538885	0.0352687181868936
YDR152W	GIR2	-0.468943547586836	0.288486484535113	-0.521176834975533	-0.412282280504793	-0.686434724544939	-0.153926365811896	0.375361693675125	0.612169746883949	0.292456139628622	0.430909401214671	0.177306504225634	0.788696205409552	-0.468943547586836	0.288486484535113	-0.521176834975533	-0.412282280504793	-0.686434724544939	-0.153926365811896	0.375361693675125	0.612169746883949	0.292456139628622	0.430909401214671	0.177306504225634	0.788696205409552
YDR153C	ENT5	-0.386215322794653	-0.666341548348484	-0.802163485042131	-0.398520406613201	-0.361864775995256	-0.212767843109329	0.492785635798693	0.280341154501691	0.117545996303321	0.465442336922489	0.529924808619716	0.707868502733455	-0.386215322794653	-0.666341548348484	-0.802163485042131	-0.398520406613201	-0.361864775995256	-0.212767843109329	0.492785635798693	0.280341154501691	0.117545996303321	0.465442336922489	0.529924808619716	0.707868502733455
YDR155C	CPR1	-0.443124911305771	-0.099526011426466	0.372167116516699	-0.43114303756834	-0.0092220177793082	-0.431156505537412	0.0451501876576765	0.699893811845192	0.076972695923578	0.0494050195074015	0.976088566166107	0.046973712414784	-0.443124911305771	-0.099526011426466	0.372167116516699	-0.43114303756834	-0.0092220177793082	-0.431156505537412	0.0451501876576765	0.699893811845192	0.076972695923578	0.0494050195074015	0.976088566166107	0.046973712414784
YDR156W	RPA14	-0.560719193715414	-0.834911677620267	-1.09303416675768	-0.40669526651964	-0.826360261074362	-1.36194060651771	0.577043770824533	0.392594320076147	0.220144313102562	0.687238085000059	0.38825596027372	0.135111711040185	-0.560719193715414	-0.834911677620267	-1.09303416675768	-0.40669526651964	-0.826360261074362	-1.36194060651771	0.577043770824533	0.392594320076147	0.220144313102562	0.687238085000059	0.38825596027372	0.135111711040185
YDR158W	HOM2	-0.266924829385988	0.0726196069226255	-0.0236872170338445	1.54015784648309	-0.139406155319807	1.01700766882298	0.0538781160421976	0.640730100999764	0.880393541518337	8.17366530014851e-9	0.322343880758309	1.34266780595654e-6	-0.266924829385988	0.0726196069226255	-0.0236872170338445	1.54015784648309	-0.139406155319807	1.01700766882298	0.0538781160421976	0.640730100999764	0.880393541518337	8.17366530014851e-9	0.322343880758309	1.34266780595654e-6
YDR161W	ACL4	0.265553966873046	0.124468931927133	-1.18938855948514	-0.687255346630102	-0.137265386189339	-0.506882244286076	0.702197644673104	0.874836415568121	0.0747367247319959	0.260529218636611	0.87457789040248	0.418540783030365	0.265553966873046	0.124468931927133	-1.18938855948514	-0.687255346630102	-0.137265386189339	-0.506882244286076	0.702197644673104	0.874836415568121	0.0747367247319959	0.260529218636611	0.87457789040248	0.418540783030365
YDR162C	NBP2	-0.127159027724424	-0.0996983082320821	-0.253414002491059	-0.412967676664648	0.838145599420034	-0.316660929952712	0.893519170299989	0.888023580558176	0.661457879102308	0.61399216777281	0.135244686361896	0.617027707796405	-0.127159027724424	-0.0996983082320821	-0.253414002491059	-0.412967676664648	0.838145599420034	-0.316660929952712	0.893519170299989	0.888023580558176	0.661457879102308	0.61399216777281	0.135244686361896	0.617027707796405
YDR163W	CWC15	-0.324222313624233	-Inf	-0.311744502718703	-0.418129927583653	-0.526129862940813	-0.153563370298603	0.341604040096035	NA	0.4835952669449	0.252953776710352	0.247907536855395	0.678472329608722	-0.324222313624233	-5.63427064286484	-0.311744502718703	-0.418129927583653	-0.526129862940813	-0.153563370298603	0.341604040096035	0.0386363	0.4835952669449	0.252953776710352	0.247907536855395	0.678472329608722
YDR164C	SEC1	0.0676023324512281	0.308168982279604	NA	-0.669851499837972	NA	0.366396168501268	0.969483354448389	0.836636596955029	NA	0.600732951841966	NA	0.786985800495093	0.0676023324512281	0.308168982279604	NA	-0.669851499837972	NA	0.366396168501268	0.969483354448389	0.836636596955029	NA	0.600732951841966	NA	0.786985800495093
YDR165W	TRM82	-0.362046699106289	-1.20517357859633	-2.27047307789403	-1.69219703787653	-2.48753245840266	-1.22290043105995	0.588667115281305	0.0604381207956347	9.35426072335773e-4	0.0101026779120021	0.0012293527196642	0.0449969820940583	-0.362046699106289	-1.20517357859633	-2.27047307789403	-1.69219703787653	-2.48753245840266	-1.22290043105995	0.588667115281305	0.0604381207956347	9.35426072335773e-4	0.0101026779120021	0.0012293527196642	0.0449969820940583
YDR166C	SEC5	Inf	NA	Inf	Inf	NA	NA	NA	NA	NA	NA	NA	NA	8.10950841394384	NA	7.64761218920377	8.75726915515424	NA	NA	0.0340358	NA	0.0462985	0.0282451	NA	NA
YDR167W	TAF10	-1.55671918907282	-1.1982985350387	-0.792431591932305	-1.12045480368951	-0.670706426085302	-0.984829399503311	0.0275910316434355	0.0915268798882086	0.239631013995626	0.101857593658985	0.346041609911196	0.149757769978161	-1.55671918907282	-1.1982985350387	-0.792431591932305	-1.12045480368951	-0.670706426085302	-0.984829399503311	0.0275910316434355	0.0915268798882086	0.239631013995626	0.101857593658985	0.346041609911196	0.149757769978161
YDR168W	CDC37	-0.877971589886339	-0.288827757943113	-0.385877328948186	-0.80459286950612	0.26745119008387	-0.918276224053084	0.0128109636075678	0.426404195222108	0.243614460658617	0.0212379227151595	0.45850595654197	0.00870301920971997	-0.877971589886339	-0.288827757943113	-0.385877328948186	-0.80459286950612	0.26745119008387	-0.918276224053084	0.0128109636075678	0.426404195222108	0.243614460658617	0.0212379227151595	0.45850595654197	0.00870301920971997
YDR169C	STB3	-0.167950195674272	0.027750324130018	-0.0922480697066238	0.437757493322703	0.667227397461206	-0.398055276628186	0.805580782987169	0.973717427205508	0.890087055894034	0.462963067572192	0.254229537018365	0.5105074566135	-0.167950195674272	0.027750324130018	-0.0922480697066238	0.437757493322703	0.667227397461206	-0.398055276628186	0.805580782987169	0.973717427205508	0.890087055894034	0.462963067572192	0.254229537018365	0.5105074566135
YDR170C	SEC7	-0.342511550811368	-0.564579335189264	-0.581253316379297	-0.61515669443121	-0.697879676294866	-0.147875022048189	0.543624512904614	0.240542902116592	0.195877316100375	0.179836947175226	0.132999808763271	0.777276123908126	-0.342511550811368	-0.564579335189264	-0.581253316379297	-0.61515669443121	-0.697879676294866	-0.147875022048189	0.543624512904614	0.240542902116592	0.195877316100375	0.179836947175226	0.132999808763271	0.777276123908126
YDR171W	HSP42	-1.01994179600247	-0.119056999855475	1.79791582373163	-0.0360991768000499	0.800258124498308	-0.731216428428899	0.239779184340655	0.910076226449493	0.0180361840933763	0.974064483214272	0.301220212612288	0.343631779018859	-1.01994179600247	-0.119056999855475	1.79791582373163	-0.0360991768000499	0.800258124498308	-0.731216428428899	0.239779184340655	0.910076226449493	0.0180361840933763	0.974064483214272	0.301220212612288	0.343631779018859
YDR172W	SUP35	-0.538876097242668	-0.523396991249242	-0.877326857006394	-0.800294805235074	-0.506191843409404	-0.733248578248582	0.00721618845366903	0.0108671297982344	1.21888545346783e-4	5.20308084736215e-4	0.00951238885752375	7.47103666919694e-4	-0.538876097242668	-0.523396991249242	-0.877326857006394	-0.800294805235074	-0.506191843409404	-0.733248578248582	0.00721618845366903	0.0108671297982344	1.21888545346783e-4	5.20308084736215e-4	0.00951238885752375	7.47103666919694e-4
YDR173C	ARG82	-1.00176366832013	0.00914498414873188	-0.352545343607203	0.555099594423931	0.815899706180427	-1.25107627630508	0.037065574178047	0.98571908793717	0.501760766100677	0.403460464424603	0.0810387297700928	0.0205021465893879	-1.00176366832013	0.00914498414873188	-0.352545343607203	0.555099594423931	0.815899706180427	-1.25107627630508	0.037065574178047	0.98571908793717	0.501760766100677	0.403460464424603	0.0810387297700928	0.0205021465893879
YDR174W	HMO1	-0.204326505071785	-0.665180273837033	-0.556874749706483	0.0159521672427638	0.382631491469916	-0.386721896333652	0.657049871997737	0.1140978288314	0.161154873520423	0.98015981528812	0.368529816825192	0.358919579690526	-0.204326505071785	-0.665180273837033	-0.556874749706483	0.0159521672427638	0.382631491469916	-0.386721896333652	0.657049871997737	0.1140978288314	0.161154873520423	0.98015981528812	0.368529816825192	0.358919579690526
